,Date,WDIR,WSPD,GSPD,SALINITY..PSU.,DirectValue,Total Rain (mm),Max Temp (??C),Min Temp (??C),Mean Temp (??C),Total Precip (mm)
6444,2021/3/6,145.25,6.71,8.51,27.9,,3.4,9,0.5,4.8,3.4
6445,2021/3/7,133.68,9.88,12.33,28.2,,2,9,0.5,4.8,2
6446,2021/3/8,133.48,6.23,7.82,27.9,,0,9,2.5,5.8,0
6447,2021/3/9,266.38,2.48,3.16,27.8,,0.4,8.5,-1,3.8,0.4
6448,2021/3/10,260.33,3.98,4.79,28,,0,10,-1,4.5,0
6449,2021/3/11,264.08,3.84,4.71,27.9,,0,9.5,-3.5,3,0
6450,2021/3/12,126.79,4.85,5.91,28.2,,0,9.5,-1.5,4,0
6451,2021/3/13,135.04,4.29,5.28,27.9,,3.2,14,-0.5,6.8,3.2
6452,2021/3/14,157.05,9.08,10.92,28.1,,3.6,10,3.5,6.8,3.6
6453,2021/3/15,308.05,7.9,9.53,27.7,,0,8,-3,2.5,0
6454,2021/3/16,254.54,2.96,3.75,27.7,,0,9.5,-4.5,2.5,0
6455,2021/3/17,131.71,2.92,3.6,28.2,,0,10.5,-1,4.8,0
6456,2021/3/18,124.74,4.52,5.48,28.5,,5.2,13,1,7,5.2
6457,2021/3/19,129.67,10.49,13.1,27.9,,12.6,10,5,7.5,12.6
6458,2021/3/20,289.96,5.5,6.63,28.6,,3.3,8,5,6.5,3.3
6459,2021/3/21,189.5,7.45,9.23,27.9,,2.2,10.5,3,6.8,2.2
6460,2021/3/22,281.75,5.28,6.64,27.5,,0,10.5,0,5.3,0
6461,2021/3/23,261.62,3.49,4.23,28.1,,1.8,10,-2.5,3.8,1.8
6462,2021/3/24,184.17,5.45,6.7,28.3,,0,10,3.5,6.8,0
6463,2021/3/25,321.5,6.4,7.76,28.2,,0,11,0,5.5,0
6464,2021/3/26,270.91,4.61,5.7,28.4,,0,12,-1,5.5,0
6465,2021/3/27,171.83,3.86,4.85,28.1,,1.6,10.5,-1,4.8,1.6
6466,2021/3/28,196.52,10.6,13.29,28.3,,6.2,9,3,6,6.2
6467,2021/3/29,324.32,9.61,11.71,28.2,,0,10,-2,4,0
6468,2021/3/30,277.95,5.51,6.84,27.9,,0,10.5,-3,3.8,0
6469,2021/3/31,151.58,2.82,3.44,27.5,,0,11.5,-3,4.3,0
6470,2021/4/1,197.54,2.05,2.57,,,0,15,2,8.5,0
6471,2021/4/2,245.21,3.7,4.55,,,2,10.5,2,6.3,2
6472,2021/4/3,159,6.03,7.66,,,0.6,13,3,8,0.6
6473,2021/4/4,315.74,7.24,8.69,,,0,11,-1,5,0
6474,2021/4/5,287.64,5.18,6.24,,,0,12,-2,5,0
6475,2021/4/6,233.12,3.27,4.03,,,0,12,-2,5,0
6476,2021/4/7,144.04,2.59,3.47,,,6.8,13,6,9.5,6.8
6477,2021/4/8,264.36,6.34,7.82,28.4,,0.4,11,-1,5,0.4
6478,2021/4/9,159.48,7.82,9.5,28.3,,3.8,9,3.5,6.3,3.8
6479,2021/4/10,300.38,7.51,9.29,27,,0,9.5,-0.5,4.5,0
6480,2021/4/11,307.27,5.58,6.74,28,,0,11,-3,4,0
6481,2021/4/12,307.61,4.62,5.49,28.2,,0,14,-3,5.5,0
6482,2021/4/13,294.46,3.29,3.93,27.9,,0,17,-3,7,0
6483,2021/4/14,282.38,3.65,4.4,28,,0,20,-2,9,0
6484,2021/4/15,276.67,3.33,3.94,27.7,,0,20.5,0,10.3,0
6485,2021/4/16,229.75,2.13,2.49,27.9,,0,21.5,1,11.3,0
6486,2021/4/17,242.5,2.18,2.57,28.3,,0,22.5,2,12.3,0
6487,2021/4/18,231.33,2.29,2.72,27.7,,0,24,3,13.5,0
6488,2021/4/19,184.83,2.6,3.09,28.2,,0,21,3,12,0
6489,2021/4/20,248.25,3.12,3.76,27.9,,0,20.5,2,11.3,0
6490,2021/4/21,325,6.46,7.66,27.8,,0,17.5,2,9.8,0
6491,2021/4/22,283.5,6.03,7.18,27.3,,0,20,1,10.5,0
6492,2021/4/23,224.54,4.26,5.23,27.9,,1.2,15,3.5,9.3,1.2
6493,2021/4/24,150.75,3.91,4.85,28.2,,6,11.5,7,9.3,6
6494,2021/4/25,172.38,2.65,3.25,28.4,,6,11.5,7,9.3,6
6495,2021/4/26,224.5,1.82,2.23,28.1,,0.6,15.5,6,10.8,0.6
6496,2021/4/27,172.54,3.52,4.34,27.8,,2,13.5,4,8.8,2
6497,2021/4/28,123.75,5.95,7.08,27.9,,2.2,13,8,10.5,2.2
6498,2021/4/29,139.96,3.39,4.06,28,,1.4,17.5,7.5,12.5,1.4
6499,2021/4/30,131.75,6.68,8.44,28.8,,0,15,9.5,12.3,0
6500,2021/5/1,242.25,3.15,4.08,26.9,,0,16,6.5,11.3,0
6501,2021/5/2,253.58,4.52,5.43,27.2,,2,16,2,9,2
6502,2021/5/3,144.38,4.54,5.7,27.7,,2,11.5,6.5,9,2
6503,2021/5/4,212.42,2.86,3.51,28.1,,0,16.5,7.5,12,0
6504,2021/5/5,203.75,1.83,2.58,27.4,,0,15,3,9,0
6505,2021/5/6,199.08,4,5.12,27.5,,0,16.5,4.5,10.5,0
6506,2021/5/7,273.42,4.05,5.2,27.4,,0,16,5,10.5,0
6507,2021/5/8,231.58,3.75,4.75,28.1,,0,12,5.5,8.8,0
6508,2021/5/9,217.83,2.98,3.71,28.3,,0,16.5,7,11.8,0
6509,2021/5/10,307.96,4.18,5.06,28.5,,0,17,2.5,9.8,0
6510,2021/5/11,288.46,3.24,4.03,27.7,,6,19,3,11,6
6511,2021/5/12,261.96,2.75,3.2,26.9,,1.8,17.5,11,14.3,1.8
6512,2021/5/13,253,3.6,4.29,27.2,,0,21,6.5,13.8,0
6513,2021/5/14,321.33,5.74,6.85,26,,0,21,5,13,0
6514,2021/5/15,310.67,6,7.26,25.5,,0,21.5,4,12.8,0
6515,2021/5/16,324.81,5.43,6.51,26.9,,0,22,6.5,14.3,0
6516,2021/5/17,253.5,4.85,5.89,27,,5.2,18,11,14.5,5.2
6517,2021/5/18,157.5,4.82,6.16,27.8,,0.8,15,5,10,0.8
6518,2021/5/19,300,4.13,5.24,27.9,,0,14.5,4,9.3,0
6519,2021/5/20,292.39,5.75,6.83,27.4,,0,20,1,10.5,0
6520,2021/5/21,265.1,4.2,5.08,27.4,,0,21.5,3,12.3,0
6521,2021/5/22,206.25,2.72,3.31,27.3,,0,22,3,12.5,0
6522,2021/5/23,294.64,4.97,5.96,27.1,,0,18,10,14,0
6523,2021/5/24,228.96,3.82,4.62,27.1,,4.8,15,11,13,4.8
6524,2021/5/25,240.67,3.87,4.73,27.7,,2,18,7,12.5,2
6525,2021/5/26,203.12,5.5,6.77,27.5,,8.2,15,7,11,8.2
6526,2021/5/27,136.3,8.2,9.85,26.6,,2.8,19.5,9.5,14.5,2.8
6527,2021/5/28,246.5,3.35,4.51,27.9,,0,16.5,5.5,11,0
6528,2021/5/29,233.08,3.17,3.82,27,,0.6,20.5,4,12.3,0.6
6529,2021/5/30,187,1.84,2.3,26.8,,1.8,18,7.5,12.8,1.8
6530,2021/5/31,294.79,1.74,2.18,27.5,,0,22.5,11,16.8,0
6531,2021/6/1,223.96,1.7,2.08,26.9,,0,28,10,19,0
6532,2021/6/2,227.62,2.43,3.09,26.6,,0,25.5,11.5,18.5,0
6533,2021/6/3,329.91,4,4.92,27.1,,0,25,15,20,0
6534,2021/6/4,234.26,5.71,6.97,26,,,,,,
6535,2021/6/5,217.7,4.65,6,27.3,,,,,,
6536,2021/6/6,190.83,5.63,7.11,,,,,,,
6537,2021/6/7,167.42,3.24,4.13,27.9,,0,16,8,12,0
6538,2021/6/8,276.38,2.62,3.5,27.3,,3.2,17,4,10.5,3.2
6539,2021/6/9,245.04,3.85,4.77,27.4,,1.6,17,3,10,1.6
6540,2021/6/10,202.25,4.68,5.84,27.1,,2.4,16,5.5,10.8,2.4
6541,2021/6/11,146.46,6.3,7.7,26.9,,,,,,
6542,2021/6/12,142.62,6.91,8.37,26.2,,,,,,
6543,2021/6/13,187.83,5.87,7.15,27.3,,,,,,
6544,2021/6/14,169.08,4.21,5.12,26.2,,1,20,8,14,1
6545,2021/6/15,166,5.56,6.82,,,0.6,18.5,8.5,13.5,0.6
6546,2021/6/16,196.38,3.15,3.92,27,,0,20.5,9,14.8,0
6547,2021/6/17,199.42,2.06,2.58,26.4,,0,24.5,8,16.3,0
6548,2021/6/18,295.7,5.71,6.73,27,,,,,,
6549,2021/6/19,316.04,4.69,5.53,22.2,,,,,,
6550,2021/6/20,293,3.12,3.65,23.2,,,,,,
6551,2021/6/21,295.62,4.5,5.37,24.9,,0,28.5,10,19.3,0
6552,2021/6/22,307.05,5.62,6.59,24.8,,0,25,11,18,0
6553,2021/6/23,306.45,4.7,5.58,24.8,,0,24.5,11,17.8,0
6554,2021/6/24,318.09,5.46,6.58,24.4,,0,27,12,19.5,0
6555,2021/6/25,300.7,5.6,6.53,25.7,,,,,,
6556,2021/6/26,278.58,2.78,3.28,25.9,,,,,,
6557,2021/6/27,261.54,2.18,2.63,25.3,,,,,,
6558,2021/6/28,261.65,2.46,2.99,26.3,,0,37,15.5,26.3,0
6559,2021/6/29,267.88,3.1,3.62,25.4,,0,33.5,18,25.8,0
6560,2021/6/30,180.25,5.3,6.46,24,,0,26,17,21.5,0
6561,2021/7/1,266.67,4.25,5.2,26.4,,,,,,
6562,2021/7/2,315.76,6.55,8.04,,,,,,,
6563,2021/7/3,334.32,7.34,8.72,,,,,,,
6564,2021/7/4,310.05,5.97,7.11,,,,,,,
6565,2021/7/5,271.35,4.03,4.83,,,0,25.5,10,17.8,0
6566,2021/7/6,287.71,4.15,5,,,0,28,12.5,20.3,0
6567,2021/7/7,273,5.69,6.74,,,0,24,13,18.5,0
6568,2021/7/8,187.25,4.14,5,23.3,,0,24,13,18.5,0
6569,2021/7/9,222.62,3.08,3.71,24.4,,,,,,
6570,2021/7/10,273.54,3.8,4.6,25.2,,,,,,
6571,2021/7/11,309.5,4.8,5.77,22.9,,,,,,
6572,2021/7/12,332.4,6.13,7.14,24,,0,28.5,11,19.8,0
6573,2021/7/13,321.14,5.79,6.74,24.2,,0,26,11,18.5,0
6574,2021/7/14,282.16,4.32,5.06,24.8,,0,24,11,17.5,0
6575,2021/7/15,271.43,5.13,6.14,25,,0,23,11.5,17.3,0
6576,2021/7/16,130.62,7.2,8.59,24.5,,,,,,
6577,2021/7/17,139.29,6.48,7.68,25.4,,,,,,
6578,2021/7/18,236.46,2.67,3.44,25,,,,,,
6579,2021/7/19,246.71,3.25,3.98,25.3,,0,27,9,18,0
6580,2021/7/20,225.62,4.38,5.43,25.3,,0,25,13.5,19.3,0
6581,2021/7/21,251.78,4.95,6.14,25.4,,0,23.5,9,16.3,0
6582,2021/7/22,253,2.87,3.71,25.5,,0,24,9,16.5,0
6583,2021/7/23,193.62,3.62,4.51,25.3,,,,,,
6584,2021/7/24,284.79,2.81,3.43,,,,,,,
6585,2021/7/25,295.75,4.19,5.08,25.1,,,,,,
6586,2021/7/26,254.58,2.62,3.33,25.8,,0,28.5,12,20.3,0
6587,2021/7/27,311.95,4.73,5.59,25.3,,0,27.5,12,19.8,0
6588,2021/7/28,277.71,3.22,3.82,25,,0,30,10.5,20.3,0
6589,2021/7/29,265.75,3.12,3.82,24.6,,0,31,12,21.5,0
6590,2021/7/30,270.29,3.12,3.79,24,,,,,,
6591,2021/7/31,269.04,3.89,4.74,23.9,,,,,,
6592,2021/8/1,264.29,3.87,4.68,24.8,,,,,,
6593,2021/8/2,252.22,3.92,4.75,25.2,,,,,,
6594,2021/8/3,304.32,4.66,5.51,25.1,,0,30.5,11,20.8,0
6595,2021/8/4,244.96,2.94,3.48,24.9,,0,29,12,20.5,0
6596,2021/8/5,230.38,2.27,2.77,24.3,,0,29,14,21.5,0
6597,2021/8/6,307.71,4.5,5.53,,,,,,,
6598,2021/8/7,176.46,4.28,5.46,24.5,,,,,,
6599,2021/8/8,274.25,4.95,6.05,25.6,,,,,,
6600,2021/8/9,260.17,4.18,5.02,25,,0,24,11.5,17.8,0
6601,2021/8/10,307.58,4,5.03,24.7,,0,27,12,19.5,0
6602,2021/8/11,271.63,6.72,8.26,25.1,,0,29,14,21.5,0
6603,2021/8/12,259.5,5.57,6.5,25.2,,0,34.5,13,23.8,0
6604,2021/8/13,230.17,2.16,2.57,25.5,,,,,,
6605,2021/8/14,137,4.4,5.2,25,,,,,,
6606,2021/8/15,290,1.8,2.3,25.1,,,,,,
6607,2021/8/16,323.5,4.97,6.02,25.2,,0,20,12.5,16.3,0
6608,2021/8/17,333.83,6.52,7.68,25.4,,0,27,10,18.5,0
6609,2021/8/18,318.78,6.37,7.63,25.8,,0,24,8,16,0
6610,2021/8/19,313.09,8.61,10.5,25.6,,0,25,11.5,18.3,0
6611,2021/8/20,311.22,5.46,6.49,25.4,,,,,,
6612,2021/8/21,292.33,2.89,3.51,25.4,,,,,,
6613,2021/8/22,336.64,6.69,8.23,25.7,,,,,,
6614,2021/8/23,270.59,3.93,4.78,27.9,,0,21,10.5,15.8,0
6615,2021/8/24,211.5,2.34,2.73,28,,0,24,6,15,0
6616,2021/8/25,229.04,2.54,3.17,26.8,,,,,,
6617,2021/8/26,143.33,5.96,7.31,28.4,,5.4,18,10.5,14.3,5.4
6618,2021/8/27,263.83,2.72,3.49,27.4,,6,22,14,18,6
6619,2021/8/28,290.17,2.84,3.61,27.2,,,,,,
6620,2021/8/29,323.38,4.22,5.15,28.7,,,,,,
6621,2021/8/30,288.71,5.05,6.1,26.4,,0.4,17.5,7,12.3,0.4
6622,2021/8/31,258.77,4.41,5.51,26.4,,0,19,10,14.5,0
6623,2021/9/1,285.62,3.33,4.15,26.4,,0,21,5,13,0
6624,2021/9/2,252.25,3.96,4.78,26.5,,0,25,5,15,0
6625,2021/9/3,195.33,1.67,2.21,26.6,,,,,,
6626,2021/9/4,194.71,5.33,6.6,,,,,,,
6627,2021/9/5,177.62,3.67,4.48,26.3,,,,,,
6628,2021/9/6,205.71,2.35,2.87,,,,,,,
6629,2021/9/7,241.96,1.98,2.4,27.2,,1.2,26.5,9,17.8,1.2
6630,2021/9/8,230.83,3.74,4.46,26.9,,0.8,23,15,19,0.8
6631,2021/9/9,134.21,3.79,4.89,28.2,,0,24,14,19,0
6632,2021/9/10,255.58,2.81,3.39,28.5,,,,,,
6633,2021/9/11,133.83,5.05,6.05,27.8,,,,,,
6634,2021/9/12,253.92,4.69,5.58,27.9,,,,,,
6635,2021/9/13,295.96,4.08,5.01,28.1,,1,19,8,13.5,1
6636,2021/9/14,139.5,4.78,5.77,27.3,,7.2,15.5,10,12.8,7.2
6637,2021/9/15,303.18,7.75,9.39,27.6,,,,,,
6638,2021/9/16,269.83,5.52,6.8,26.9,,3,16,2,9,3
6639,2021/9/17,108.92,8.66,10.52,,,62,14,10,12,62
6640,2021/9/18,190.67,4.47,5.9,27.8,,9.2,18,10,14,9.2
6641,2021/9/19,163.58,4.23,5.13,27.1,,13,18,10,14,13
6642,2021/9/20,206.62,3.13,3.92,27,,0.4,15.5,8,11.8,0.4
6643,2021/9/21,124.96,4.11,5.01,,,1.2,17.5,9,13.3,1.2
6644,2021/9/22,315.5,3.6,4.5,26.9,,0,19,11,15,0
6645,2021/9/23,291.08,3.4,4.09,27.2,,0,19.5,7,13.3,0
6646,2021/9/24,278.42,2.02,2.46,27.7,,0,19,6,12.5,0
6647,2021/9/25,242.83,2.01,2.58,27.8,,3.8,20,6,13,3.8
6648,2021/9/26,149.62,6.91,8.56,27.4,,11.6,15,12,13.5,11.6
6649,2021/9/27,135.48,9.86,12.52,27.7,,8.2,17,8,12.5,8.2
6650,2021/9/28,208.33,4.36,5.42,27.8,,0.8,15,9,12,0.8
6651,2021/9/29,133.05,9.82,12.25,,,27.4,13.5,9,11.3,27.4
6652,2021/9/30,140.42,8.57,10.8,27.9,,2.2,16,9,12.5,2.2
6653,2021/10/1,166.92,2.59,3.22,27.9,,0.4,15,3.5,9.3,0.4
6654,2021/10/2,123.54,6.79,8.27,27.3,,1,15.5,7,11.3,1
6655,2021/10/3,248.62,4.88,5.93,27.4,,0.4,14.5,8.5,11.5,0.4
6656,2021/10/4,312.71,3.54,4.36,26.9,,10.4,12,4,8,10.4
6657,2021/10/5,169.29,4.07,5.15,26.6,,14.6,13.5,8,10.8,14.6
6658,2021/10/6,161.38,3.84,4.84,26.4,,1,12,5,8.5,1
6659,2021/10/7,250.5,2.81,3.52,,,0,12,5,8.5,0
6660,2021/10/8,184.46,2.37,3.02,27.3,,0.5,13.5,5.5,9.5,0.5
6661,2021/10/9,164.58,7,8.65,27.7,,5.6,12,3.5,7.8,5.6
6662,2021/10/10,269.1,5.07,6.48,27.8,,2,11.5,3,7.3,2
6663,2021/10/11,272,4.31,5.4,27.7,,1,11.5,-1,5.3,1
6664,2021/10/12,129.14,8.31,10.24,26.9,,6.2,9,1,5,6.2
6665,2021/10/13,214.58,3.48,4.42,26.8,,1.6,10.5,2,6.3,1.6
6666,2021/10/14,120.17,8.63,10.29,26.7,,3,11,6.5,8.8,3
6667,2021/10/15,121.33,10.26,12.54,,,22.6,13,8.5,10.8,22.6
6668,2021/10/16,133.58,10.22,12.54,27.4,,29.8,12.5,11,11.8,29.8
6669,2021/10/17,209.58,5.84,7.05,28.1,,0.6,10,7.5,8.8,0.6
6670,2021/10/18,250.58,3.61,4.35,27.2,,0,11.5,1.5,6.5,0
6671,2021/10/19,118.38,4.63,5.49,27.3,,1,12.5,1,6.8,1
6672,2021/10/20,142.71,5.95,7.35,27.6,,3.2,13.5,2,7.8,3.2
6673,2021/10/21,132,10.19,12.55,27.9,,6,14.5,7.5,11,6
6674,2021/10/22,131.04,8.28,10.18,28.1,,,,,,
6675,2021/10/23,133.09,9.37,11.61,28.6,,,,,,
6676,2021/10/24,130.04,5.79,7.03,28.7,,,,,,
6677,2021/10/25,118.72,14.07,17.48,,,5.2,12.5,7,9.8,5.2
6678,2021/10/26,140.08,11.66,14.16,27.6,,7,12,6.5,9.3,7
6679,2021/10/27,196.92,2.87,3.9,27.1,,14.2,12.5,6,9.3,14.2
6680,2021/10/28,180.42,4.68,5.73,26.4,,7.2,9.5,6.5,8,7.2
6681,2021/10/29,317.64,6.73,7.99,25.7,,,,,,
6682,2021/10/30,307.65,4.88,5.94,25.3,,,,,,
6683,2021/10/31,253.54,2.23,2.81,24.6,,,,,,
6684,2021/11/1,237.96,2.2,2.82,,,8.2,7,-3,2,8.2
6685,2021/11/2,146.96,5.99,7.55,,,34.4,10,2,6,34.4
6686,2021/11/3,126.26,8.73,10.77,,,15.6,12,8.5,10.3,15.6
6687,2021/11/4,128.22,6.77,8.62,,,6.8,14.5,10.5,12.5,6.8
6688,2021/11/5,144.48,7.77,9.78,,,,,,,
6689,2021/11/6,209.21,6.38,8.02,,,,,,,
6690,2021/11/7,137.83,8.02,9.88,,,,,,,
6691,2021/11/8,144.96,10.4,12.86,,,8.2,9.5,1,5.3,8.2
6692,2021/11/9,141.05,11.39,14.26,,,5.4,10,3.5,6.8,5.4
6693,2021/11/10,219.21,3.15,4.17,,,1.6,9,0,4.5,1.6
6694,2021/11/11,116.67,6.11,7.36,,,,,,,
6695,2021/11/12,204.96,4.62,6.27,,,,,,,
6696,2021/11/13,186.58,4.11,5.28,,,,,,,
6697,2021/11/14,149.96,5.92,7.24,,,,,,,
6698,2021/11/15,142.67,4.12,5.01,,,13.8,7.5,4,5.8,13.8
6699,2021/11/16,273.32,4.34,5.5,,,0,8,-0.5,3.8,0
6700,2021/11/17,193.33,2.22,3.11,,,4,6,-2,2,4
6701,2021/11/18,188.5,2.47,3.43,,,0.2,2,0,1,0.2
6702,2021/11/19,294.04,5.65,6.82,,,,,,,
6703,2021/11/20,177.92,3.45,4.4,,,,,,,
6704,2021/11/21,119.83,8.39,9.93,,,,,,,
6705,2021/11/22,126.43,10.55,12.75,,,5.8,8,-2,3,5.8
6706,2021/11/23,298.83,7.14,8.58,,,0,8.5,1.5,5,0
6707,2021/11/24,192.23,6.34,7.6,,,13,8.5,-1.5,3.5,13
6708,2021/11/25,122.86,12.47,15.48,,,14.2,8.5,5.5,7,14.2
6709,2021/11/26,196.21,6.81,8.52,,,,,,,
6710,2021/11/27,144.12,4.02,4.9,,,,,,,
6711,2021/11/28,229.92,2.12,2.9,,,,,,,
6712,2021/11/29,235.12,2.52,3.15,,,8,10.5,3.5,7,8
6713,2021/11/30,129.12,9.55,11.7,,,16.6,13,7,10,16.6
6714,2021/12/1,144.95,6.69,8.4,,,3.4,14,9,11.5,3.4
6715,2021/12/2,283.36,6.73,8.31,,,0,7,4,5.5,0
6716,2021/12/3,308.91,4.79,5.99,,,,,,,
6717,2021/12/4,279.92,2.42,3.38,,,,,,,
6718,2021/12/5,273.1,5.73,7.38,,,,,,,
6719,2021/12/6,124.92,5.91,7.33,,,1,3,-3.5,-0.3,1
6720,2021/12/7,123.96,2.72,3.7,,,7.6,6.5,1,3.8,7.6
6721,2021/12/8,265.48,4.99,6.42,,,0,5.5,0,2.8,0
6722,2021/12/9,233.29,2.69,3.75,,,0,5.5,-1,2.3,0
6723,2021/12/10,148.65,6.05,7.51,,,,,,,
6724,2021/12/11,174.91,8.3,10.66,,,,,,,
6725,2021/12/12,163.09,6.27,8.13,,,,,,,
6726,2021/12/13,147.73,7.6,9.51,,,18.4,4,-1,1.5,18.4
6727,2021/12/14,266.42,4.22,5.58,,,5,4,0,2,5
6728,2021/12/15,110.39,10.87,13.16,,,1.8,6.5,2,4.3,1.8
6729,2021/12/16,294.33,5.08,6.25,,,0,6,0,3,0
6730,2021/12/17,228.75,4.78,6.13,,,,,,,
6731,2021/12/18,154.57,6.92,8.58,,,,,,,
6732,2021/12/19,304.04,3.11,4.32,,,,,,,
6733,2021/12/20,324.17,3.87,5.31,,,0,1,-2,-0.5,0
6734,2021/12/21,236.42,2.62,3.62,,,12.4,3,-5,-1,12.4
6735,2021/12/22,146,9.18,11.6,,,,,,,
6736,2021/12/23,310.52,4.09,5.24,,,,,,,
6737,2021/12/24,176.62,6.42,7.96,,,,,,,
6738,2021/12/25,318.7,7.89,9.79,,,,,,,
6739,2021/12/26,313.18,10.84,13.55,,,,,,,
6740,2021/12/27,307.68,6.45,8.52,,,,,,,
6741,2021/12/28,314.29,4.47,6.07,,,,,,,
6742,2021/12/29,295.58,5.54,7.25,,,,,,,
6743,2021/12/30,188.62,5.47,7.11,,,0,4.5,-7,-1.3,0
6744,2021/12/31,290.9,5.05,6.63,,,,,,,
6745,2022/1/1,142.52,8.33,10.61,,,,,,,
6746,2022/1/2,127.83,15.13,18.99,,,,,,,
6747,2022/1/3,150.59,8.5,10.69,,,,,,,
6748,2022/1/4,230.48,6.78,8.46,,,0,3,-9,-3,0
6749,2022/1/5,323.48,6.41,7.94,,,0,0.5,-1,-0.3,10
6750,2022/1/6,183.83,5.28,6.83,,,5.6,1.5,-1.5,0,5.6
6751,2022/1/7,330.5,7.53,9.14,,,,,,,
6752,2022/1/8,218.09,4.28,5.68,,,,,,,
6753,2022/1/9,108.35,7.08,8.43,,,,,,,
6754,2022/1/10,126,7.26,9.05,,,17.2,7,-4,1.5,17.2
6755,2022/1/11,132.08,9.73,12.06,,,13.8,4.5,1,2.8,13.8
6756,2022/1/12,126.5,4.4,5.45,,,22.6,5,2.5,3.8,22.6
6757,2022/1/13,171.52,3.91,4.77,,,1.2,7,2,4.5,1.2
6758,2022/1/14,139.43,4.2,5.3,,,,,,,
6759,2022/1/15,206,3.83,4.72,,,,,,,
6760,2022/1/16,173.25,1.85,2.34,,,,,,,
6761,2022/1/17,124.88,4.3,5.23,,,1.8,8,2,5,1.8
6762,2022/1/18,242.88,1.54,2.05,,,0.4,13.5,5,9.3,0.4
6763,2022/1/19,189.88,2.81,3.6,,,10,7.5,3,5.3,10
6764,2022/1/20,190,5.03,6.29,,,1.2,10,5.5,7.8,1.2
6765,2022/1/21,301.42,3.19,3.97,,,,,,,
6766,2022/1/22,283.29,2.15,2.98,,,,,,,
6767,2022/1/23,264.33,2.14,3.22,,,,,,,
6768,2022/1/24,254.21,1.97,2.98,,,0,3.5,-0.5,1.5,0
6769,2022/1/25,257,1.46,2.55,,,0,3,0,1.5,0
6770,2022/1/26,280.04,1.5,2.65,,,0,3,0,1.5,0
6771,2022/1/27,200.75,1.11,2.17,,,0,1.5,-1.5,0,0
6772,2022/1/28,190.38,1.57,2.58,,,,,,,
6773,2022/1/29,147.96,3.24,4.11,,,,,,,
6774,2022/1/30,147.82,9.35,11.59,,,,,,,
6775,2022/1/31,296.52,4.99,6.23,,,0,6.5,-2.5,2,0
6776,2022/2/1,332.43,5.66,6.91,,,0,6,-3,1.5,0
6777,2022/2/2,178,4.83,6.15,,,3,2.5,-2,0.3,3
6778,2022/2/3,95.08,3.73,4.66,,,1.4,5,1,3,1.4
6779,2022/2/4,120.52,8.95,10.77,,,,,,,
6780,2022/2/5,248.42,2.57,3.29,,,,,,,
6781,2022/2/6,123.29,2.95,3.62,,,,,,,
6782,2022/2/7,193.88,2.37,3.2,,,0.6,12,-0.5,5.8,0.6
6783,2022/2/8,180.54,3.55,4.65,,,2.4,7,-0.5,3.3,2.4
6784,2022/2/9,89.12,4.73,5.65,,,1.4,8,5,6.5,1.4
6785,2022/2/10,208.42,1.75,2.22,,,0.2,9.5,3.5,6.5,0.2
6786,2022/2/11,275.83,4.16,5.14,,,,,,,
6787,2022/2/12,262.17,2.35,2.96,,,,,,,
6788,2022/2/13,231.83,1.21,1.79,,,,,,,
6789,2022/2/14,210.04,3.04,4.09,,,1.8,9,-3.5,2.8,1.8
6790,2022/2/15,292.54,5.49,6.74,,,0,9.5,-1,4.3,0
6791,2022/2/16,263.89,7.06,8.69,,,0.6,9.5,-1,4.3,0.6
6792,2022/2/17,178.04,1.4,1.93,,,0,9.5,-1,4.3,0
6793,2022/2/18,255.58,1.37,1.78,,,,,,,
6794,2022/2/19,157.12,3.57,4.57,,,,,,,
6795,2022/2/20,312.43,5.23,6.36,,,,,,,
6796,2022/2/21,320.5,8.89,10.73,,,0,7,-1.5,2.8,0
6797,2022/2/22,330.11,7.76,9.8,,,0,3.5,-3.5,0,0
6798,2022/2/23,259.96,4.15,5.38,,,0,4,-8,-2,0
6799,2022/2/24,132.25,2.23,3.39,,,0,5,-1,2,0
6800,2022/2/25,187.29,2.22,3.21,,,0,5,-5.5,-0.3,0
6801,2022/2/26,147.13,6.67,8.24,,,21,6.5,-3.5,1.5,21
6802,2022/2/27,140.61,8.06,9.93,,,10.3,9.5,2,5.8,10.3
6803,2022/2/28,133.17,9.09,11.1,,,10.5,14.5,5,9.8,10.5
6804,2022/3/1,137.83,7.65,9.26,,,4.4,12.5,3.5,8,4.4
6805,2022/3/2,142.96,5.72,7.15,,,5,11.5,4,7.8,5
6806,2022/3/3,241.33,4.16,5.22,,,1.8,10.5,-1,4.8,1.8
6807,2022/3/4,324.88,5.65,6.73,,,0,10.5,3,6.8,0
6808,2022/3/5,325,7.67,9.06,,,0,10,-2.5,3.8,0
6809,2022/3/6,314,5.89,7.14,,,0,10.5,-2,4.3,0
6810,2022/3/7,294.32,4.87,6.08,,,0,12,0.5,6.3,0
6811,2022/3/8,290.68,5.08,6.21,,,0,11.5,2,6.8,0
6812,2022/3/9,218.57,4.16,5.27,,,0,8.5,-2,3.3,0
6813,2022/3/10,232.96,2.43,3.25,,,3.4,7,-5,1,3.4
6814,2022/3/11,130.22,6.75,8.36,,,1.8,6.5,1.5,4,1.8
6815,2022/3/12,106,8.2,9.6,,,8.6,7.5,3,5.3,8.6
6816,2022/3/13,208.79,3.84,4.89,,,1.8,9,2,5.5,1.8
