"","WDIR","GSPD","Salinity","SST","Total_Rain","Mean_Temp","outbreak_count","X","...1","Date","Max_Temp","Min_Temp","Total_Precip","year","epiweek"
"266",280.58,4.47,29.3,13.54,0,14.5,3,266,266,"2003/9/23",19,10,0,2003,39
"267",274.33,2.98,28.9,13.6,0,10.5,3,267,267,"2003/9/24",18,3,0,2003,39
"268",310.79,3.13,29,13.61,0,13.3,3,268,268,"2003/9/25",21,5.5,0,2003,39
"269",288.29,3.59,28.7,13.73,0,14.3,3,269,269,"2003/9/26",23,5.5,0,2003,39
"270",280.52,3.73,28.3,13.91,0,15.8,3,270,270,"2003/9/27",25.5,6,0,2003,39
"271",280.21,2.35,28,13.99,0,17.5,1,271,271,"2003/9/28",27.5,7.5,0,2003,40
"272",216.21,2.53,27.8,14.26,0,15.3,1,272,272,"2003/9/29",25.5,5,0,2003,40
"273",206.54,2.83,27.8,14.31,0,12.3,1,273,273,"2003/9/30",17,7.5,0,2003,40
"274",219.91,1.59,28.2,14.34,0,13.3,1,274,274,"2003/10/1",21.5,5,0,2003,40
"275",273.09,3.7,28.6,14.24,0,13.3,1,275,275,"2003/10/2",20.5,6,0,2003,40
"276",221.17,2.69,28.8,14.03,0,10.5,1,276,276,"2003/10/3",14,7,0,2003,40
"277",246.39,2.2,29,14.37,0,11,1,277,277,"2003/10/4",17,5,0,2003,40
"278",168.3,5.01,29.1,13.78,0.8,12,1,278,278,"2003/10/5",16,8,0.8,2003,41
"279",147.32,9.51,29.2,13.13,17.7,12.3,1,279,279,"2003/10/6",13.5,11,17.7,2003,41
"280",198.65,3.37,29.5,12.6,5.6,11.5,1,280,280,"2003/10/7",16,7,5.6,2003,41
"281",144.25,15.57,29.6,12.05,15,12.3,1,281,281,"2003/10/8",15.5,9,15,2003,41
"282",168.67,7.94,29.7,11.44,5.2,10,1,282,282,"2003/10/9",13.5,6.5,5.2,2003,41
"283",153.96,5.04,29.8,11.32,0.2,11,1,283,283,"2003/10/10",15.5,6.5,0.2,2003,41
"284",134.25,12.8,29.8,11.03,30,9.3,1,284,284,"2003/10/11",11.5,7,30,2003,41
"285",173.42,13.94,30,10.96,6.5,12.3,1,285,285,"2003/10/12",16,8.5,6.5,2003,42
"286",301.83,4.15,29.7,10.95,0,8,1,286,286,"2003/10/13",13,3,0,2003,42
"287",248.92,5.49,29.6,10.84,0,7,1,287,287,"2003/10/14",13,1,0,2003,42
"288",122.12,6.05,29.5,11.11,20.4,6.3,1,288,288,"2003/10/15",11.5,1,20.4,2003,42
"289",131.17,13.79,29.7,11.41,44.3,9.5,1,289,289,"2003/10/16",11,8,44.3,2003,42
"290",86,2.4,28.7,11.11,14.2,12.3,1,290,290,"2003/10/19",15,9.5,14.2,2003,43
"291",135.74,10.39,29.4,11.27,7,15.3,1,291,291,"2003/10/20",20.5,10,7,2003,43
"292",140.88,7.13,28.9,11.5,0,12,1,292,292,"2003/10/21",14,10,0,2003,43
"293",175.7,6.59,28.9,11.53,8.2,13.3,1,293,293,"2003/10/22",15.5,11,8.2,2003,43
"294",210.38,4.15,27.2,11.46,0,8.8,1,294,294,"2003/10/23",12.5,5,0,2003,43
"295",212.04,2.58,27.8,11.4,0,7.5,1,295,295,"2003/10/24",11,4,0,2003,43
"296",313.04,4.02,27.8,11.47,0,9.3,1,296,296,"2003/10/25",14.5,4,0,2003,43
"297",296,2.68,27.4,11.47,0,6.5,0,297,297,"2003/10/26",11,2,0,2003,44
"298",184.46,1.52,28,11.08,0.4,10.3,0,298,298,"2003/10/27",15,5.5,0.4,2003,44
"299",202.46,7.53,28.2,10.94,0,11.5,0,299,299,"2003/10/28",13.5,9.5,0,2003,44
"300",322.09,11.06,27.4,10.91,0,6.3,0,300,300,"2003/10/29",12.5,0,0,2003,44
"301",287.62,9.9,27.5,10.74,0,3.8,0,301,301,"2003/10/30",10,-2.5,0,2003,44
"302",256.48,6.13,27.8,10.78,0,1.5,0,302,302,"2003/10/31",8,-5,0,2003,44
"303",254.96,3.28,27.8,9.8,0,1.3,0,303,303,"2003/11/1",6.5,-4,0,2003,44
"304",287.38,5.39,28.5,9.24,0,3.8,0,304,304,"2003/11/2",10,-2.5,0,2003,45
"305",297.5,5.67,28.4,9.02,0,1.5,0,305,305,"2003/11/3",8,-5,0,2003,45
"306",244.5,3.5,28.4,9.2,0,-0.5,0,306,306,"2003/11/4",6,-7,0,2003,45
"307",255.62,3.46,28.1,9.13,0,-0.5,0,307,307,"2003/11/5",6,-7,0,2003,45
"308",290.83,3.5,28.1,9,0,-0.5,0,308,308,"2003/11/6",6,-7,0,2003,45
"309",292.46,3.1,28,8.85,0,-0.3,0,309,309,"2003/11/7",7,-7.5,0,2003,45
"310",300.83,3.45,28,8.71,0,4.3,0,310,310,"2003/11/8",9.5,-1,0,2003,45
"311",314.88,3.99,27.9,8.92,0,3.3,3,311,311,"2003/11/9",10,-3.5,0,2003,46
"312",193.33,3.69,27.8,8.81,0,2.8,3,312,312,"2003/11/10",7,-1.5,0,2003,46
"313",283.12,4.71,27.7,8.69,0,5,3,313,313,"2003/11/11",10,0,0,2003,46
"314",182.88,5.18,28.6,8.68,0,5,3,314,314,"2003/11/12",9.5,0.5,0,2003,46
"315",109.67,3.62,28.7,8.68,0,2.8,3,315,315,"2003/11/13",6.5,-1,0,2003,46
"316",236.29,5.97,28.5,8.71,1.3,4.5,3,316,316,"2003/11/14",9,0,1.3,2003,46
"317",261.46,4.66,28.2,8.92,3.6,7.3,3,317,317,"2003/11/15",10,4.5,3.6,2003,46
"318",155.22,9.99,28.6,8.94,9.5,6.5,3,318,318,"2003/11/16",9,4,9.5,2003,47
"319",244.46,5.08,29.2,8.97,11.6,7,3,319,319,"2003/11/17",10,4,11.6,2003,47
"320",212.22,9.25,28.9,8.93,14.7,5.5,3,320,320,"2003/11/18",7,4,14.7,2003,47
"321",141.67,4.59,28.8,8.84,0,3,3,321,321,"2003/11/19",7,-1,0,2003,47
"322",304.96,4.91,28.5,8.78,3.6,0.3,3,322,322,"2003/11/20",4,-3.5,3.6,2003,47
"323",314.71,8.83,29,8.83,0,0.5,3,323,323,"2003/11/21",4.5,-3.5,0,2003,47
"324",209.25,5.18,28.8,8.77,0.6,0,3,324,324,"2003/11/22",3.5,-3.5,0.6,2003,47
"325",125.04,12.37,28.8,8.5,9.4,2.5,1,325,325,"2003/11/23",4.5,0.5,9.4,2003,48
"326",262.21,6.86,29.1,8.7,2.2,2.3,1,326,326,"2003/11/24",6.5,-2,2.2,2003,48
"327",158,9.09,29,8.74,0,4.3,1,327,327,"2003/11/25",9,-0.5,0,2003,48
"328",190.08,3.88,29.4,8.75,0.5,2,1,328,328,"2003/11/26",7.5,-3.5,0.5,2003,48
"329",143.71,10.4,29.4,8.95,28.2,3.8,1,329,329,"2003/11/27",7.5,0,28.2,2003,48
"330",138.04,15.4,28.7,9.21,4.3,6.8,1,330,330,"2003/11/28",9,4.5,4.3,2003,48
"331",316.96,7,30,9.1,0,4.5,1,331,331,"2003/11/29",7,2,0,2003,48
"332",315.33,5.46,29.8,8.64,0,0.3,2,332,332,"2003/11/30",4.5,-4,0,2003,49
"333",275.79,3.55,28.3,8.49,0.2,0.5,2,333,333,"2003/12/1",4,-3,0.2,2003,49
"334",146,9.66,29,8.35,0.5,5.3,2,334,334,"2003/12/2",9.5,1,0.5,2003,49
"335",296.67,4.79,28.8,8.35,9,3.5,2,335,335,"2003/12/3",8,-1,9,2003,49
"336",121.13,7.71,29.2,8.51,22.6,4.3,2,336,336,"2003/12/4",10,-1.5,22.6,2003,49
"337",132.58,17.05,29.2,8.63,22.1,6.5,2,337,337,"2003/12/5",8.5,4.5,22.1,2003,49
"338",130.67,11.56,28.7,8.5,8.2,3.3,2,338,338,"2003/12/6",6,0.5,8.2,2003,49
"339",194.5,6.22,27.2,8.57,6.4,3.5,1,339,339,"2003/12/7",6,1,6.4,2003,50
"340",228,3.02,27.1,8.7,0,3.5,1,340,340,"2003/12/8",6.5,0.5,0,2003,50
"341",81.52,4.65,27.8,9,2.5,1.5,1,341,341,"2003/12/9",4,-1,2.5,2003,50
"342",199.5,2.49,28.2,8.71,0.6,2.8,1,342,342,"2003/12/10",4.5,1,0.6,2003,50
"343",153.33,5.9,27.8,8.4,3.6,3.5,1,343,343,"2003/12/11",5.5,1.5,3.6,2003,50
"344",176.38,8.47,28.1,8.44,4.2,4,1,344,344,"2003/12/12",8,0,4.2,2003,50
"345",133.54,10.93,29.2,8.45,11.9,3,1,345,345,"2003/12/13",6,0,11.9,2003,50
"346",146.42,12.12,28.8,8.39,0.2,6.5,2,346,346,"2003/12/14",10,3,0.2,2003,51
"347",160.79,9.79,29.7,8.33,25.2,2.8,2,347,347,"2003/12/15",6.5,-1,25.2,2003,51
"348",177.58,14.13,29.3,8.21,15.8,5.8,2,348,348,"2003/12/16",6.5,5,15.8,2003,51
"349",183.75,6,26.5,8.05,0.2,4,2,349,349,"2003/12/17",8,0,0.2,2003,51
"350",104.7,3.53,27.7,7.53,0,3,2,350,350,"2003/12/18",7,-1,0,2003,51
"351",160.08,3.16,28.2,7.63,5.4,1.3,2,351,351,"2003/12/19",4,-1.5,5.4,2003,51
"352",155.88,7.42,29,7.8,1.6,5.3,2,352,352,"2003/12/20",7,3.5,1.6,2003,51
"353",158.54,5.33,28.6,8.02,0,3.3,2,353,353,"2003/12/21",7.5,-1,0,2003,52
"354",120.04,6.78,28.8,8.1,0,4,2,354,354,"2003/12/22",9,-1,0,2003,52
"355",140.67,10.18,29.1,8.28,8.8,4.8,2,355,355,"2003/12/23",9,0.5,8.8,2003,52
"356",138.65,13.96,29.1,8.12,5,6.5,2,356,356,"2003/12/24",7.5,5.5,5,2003,52
"357",251.38,6.7,29.3,7.88,0,4.3,2,357,357,"2003/12/25",7.5,1,0,2003,52
"358",246.38,6.16,29.3,7.82,1.6,-0.3,2,358,358,"2003/12/26",4,-4.5,1.6,2003,52
"359",140.12,15.06,29.2,7.8,3.9,1.3,2,359,359,"2003/12/27",3.5,-1,4.4,2003,52
"360",315.62,5.08,29.2,7.8,0,0.3,4,360,360,"2003/12/28",3,-2.5,0,2003,53
"361",281.62,8,28.7,7.9,0,-0.5,4,361,361,"2003/12/29",3,-4,0,2003,53
"362",182.83,7.2,28.3,7.8,0,-2.5,4,362,362,"2003/12/30",1,-6,2,2003,53
"363",145.7,9.7,29.2,7.75,3,0,4,363,363,"2003/12/31",2,-2,3,2003,53
"364",204.33,2.73,29.1,7.46,17.6,5.5,4,364,364,"2004/1/23",7,4,19.6,2004,3
"365",316.21,9.19,28.9,7.45,0,3,4,365,365,"2004/1/24",6,0,0,2004,3
"366",275.61,7.73,28.6,7.34,0.2,0.3,2,366,366,"2004/1/25",4,-3.5,0.2,2004,4
"367",144.88,8.42,28.9,7.36,1.6,3.5,2,367,367,"2004/1/26",7,0,1.6,2004,4
"368",341.48,5.25,29,7.41,1,4.5,2,368,368,"2004/1/27",6,3,1,2004,4
"369",185.39,7.39,28.8,7.19,6.6,5,2,369,369,"2004/1/28",6.5,3.5,6.6,2004,4
"370",108.04,5.26,28.7,6.92,18,3.3,2,370,370,"2004/1/29",NA,NA,33,2004,4
"371",291.88,7.81,27.1,6.97,1,4,2,371,371,"2004/1/30",8,0,1,2004,4
"372",210.83,5.88,27.8,7.07,5.8,0.3,2,372,372,"2004/1/31",3.5,-3,5.8,2004,4
"373",190.26,3.67,27.4,7.22,1,2.5,1,373,373,"2004/2/1",5,0,1,2004,5
"374",143.38,3.74,28,7.07,5.5,1.8,1,374,374,"2004/2/2",3.5,0,5.5,2004,5
"375",153.46,4.11,28.5,6.85,0,3.3,1,375,375,"2004/2/3",5.5,1,0,2004,5
"376",249.5,6.61,28.5,7.08,0,3.5,1,376,376,"2004/2/4",8,-1,0,2004,5
"377",143.71,8.23,28.8,7,8.7,1.3,1,377,377,"2004/2/5",5,-2.5,8.7,2004,5
"378",134.42,12.87,28.9,6.96,4.5,6,1,378,378,"2004/2/6",9,3,4.5,2004,5
"379",307.79,6.46,28.8,6.95,0,4,1,379,379,"2004/2/7",8.5,-0.5,0,2004,5
"380",256.17,3.66,28.8,6.7,0,2.8,6,380,380,"2004/2/8",8,-2.5,0,2004,6
"381",230.73,2.3,28.9,6.92,0,5,6,381,381,"2004/2/9",7,3,0,2004,6
"382",109.25,2.79,27.6,6.92,0,4.5,6,382,382,"2004/2/10",6,3,0,2004,6
"383",253.75,2.45,28.1,6.79,0,1.8,6,383,383,"2004/2/11",6.5,-3,0,2004,6
"384",195.04,1.74,28.4,6.83,0,0.8,6,384,384,"2004/2/12",6,-4.5,0,2004,6
"385",150.58,2.33,29.1,6.74,9.4,3,6,385,385,"2004/2/13",7,-1,9.4,2004,6
"386",133.42,5.49,27.8,6.85,1.6,5,6,386,386,"2004/2/14",7.5,2.5,1.6,2004,6
"387",86.09,4.21,28.1,7.29,0.7,5.8,6,387,387,"2004/2/15",8.5,3,0.7,2004,7
"388",131.08,9.51,28,7.44,10.6,7,6,388,388,"2004/2/16",8.5,5.5,10.6,2004,7
"389",134.67,9.85,28.4,7.35,11.8,6.5,6,389,389,"2004/2/17",11,2,11.8,2004,7
"390",214.75,4.38,28,7.36,0,7,6,390,390,"2004/2/18",9,5,0,2004,7
"391",190.04,1.75,28.1,7.28,0.2,4,6,391,391,"2004/2/19",9,-1,0.2,2004,7
"392",145.17,1.98,27.8,7.25,0,4,6,392,392,"2004/2/20",7.5,0.5,0,2004,7
"393",189.62,2.3,27.6,7.3,0,2,6,393,393,"2004/2/21",6,-2,0,2004,7
"394",212.21,2,28,7.22,0.4,4.8,8,394,394,"2004/2/22",8,1.5,0.4,2004,8
"395",176.62,4.51,27.8,7.24,1,7.3,8,395,395,"2004/2/23",11.5,3,1,2004,8
"396",114.25,4.13,27.9,7.48,5.6,6.8,8,396,396,"2004/2/24",11,2.5,5.6,2004,8
"397",190.92,8.89,28.3,7.41,5.2,4.3,8,397,397,"2004/2/25",6.5,2,5.2,2004,8
"398",286.67,3.46,28.1,7.4,5.3,5.5,8,398,398,"2004/2/26",7.5,3.5,5.3,2004,8
"399",239.25,2.25,24.9,7.52,0,7.3,8,399,399,"2004/2/27",10,4.5,0,2004,8
"400",168.75,1.74,18.5,7.68,1.9,6.5,8,400,400,"2004/2/28",9.5,3.5,1.9,2004,8
"401",138.88,3.72,28.5,7.64,0.3,4,4,401,401,"2004/2/29",8.5,-0.5,0.3,2004,9
"402",318.88,6.13,27.2,7.74,0,5.3,4,402,402,"2004/3/1",12,-1.5,0,2004,9
"403",278.75,5.9,24.2,7.91,1.8,3.5,4,403,403,"2004/3/2",9.5,-2.5,1.8,2004,9
"404",132.22,6.65,28.8,7.96,1.2,4.3,4,404,404,"2004/3/3",7.5,1,1.2,2004,9
"405",243.87,7.59,28.4,7.92,4.2,6.5,4,405,405,"2004/3/4",10,3,4.2,2004,9
"406",199.92,8.19,28.4,8.23,0.4,6,4,406,406,"2004/3/5",10,2,0.4,2004,9
"407",191.79,7.47,28.5,7.83,7.2,3.5,4,407,407,"2004/3/6",8,-1,7.2,2004,9
"408",122.67,12.36,28.4,7.48,2.6,6.3,3,408,408,"2004/3/7",8.5,4,2.6,2004,10
"409",114.58,4.06,28.6,7.75,0.6,10.8,3,409,409,"2004/3/8",14.5,7,0.6,2004,10
"410",267.04,8.04,28.5,7.97,0,9,3,410,410,"2004/3/9",11.5,6.5,0,2004,10
"411",277.29,6.64,28.5,8.27,0,4.3,3,411,411,"2004/3/10",10.5,-2,0,2004,10
"412",279.92,3.56,28.8,8.44,0.8,4,3,412,412,"2004/3/11",10,-2,0.8,2004,10
"413",299.42,4.19,28.8,8.39,0,6.8,3,413,413,"2004/3/12",10.5,3,0,2004,10
"414",258.75,3.9,28.6,8.26,0,4.8,3,414,414,"2004/3/13",10.5,-1,0,2004,10
"415",257.29,3.26,28.6,8.45,0,9,4,415,415,"2004/3/14",12.5,5.5,0,2004,11
"416",294.42,3.36,28.6,8.78,0.4,6.5,4,416,416,"2004/3/15",11.5,1.5,0.4,2004,11
"417",129.33,6.58,28.9,8.65,0,9,4,417,417,"2004/3/16",12,6,0,2004,11
"418",258.5,4.92,29.1,8.31,1.8,6.5,4,418,418,"2004/3/17",9,4,1.8,2004,11
"419",161.61,13,29.4,8.24,10,6.3,4,419,419,"2004/3/18",10.5,2,10,2004,11
"420",177.38,5.84,29.5,8.15,0.2,5.3,4,420,420,"2004/3/19",10.5,0,0.2,2004,11
"421",241.25,3.22,28.9,8.3,0,3.8,4,421,421,"2004/3/20",9,-1.5,0,2004,11
"422",233.92,2.49,28.7,8.31,0,5,6,422,422,"2004/3/21",11,-1,0,2004,12
"423",249.29,2.46,27.2,8.32,0,9.5,6,423,423,"2004/3/22",15.5,3.5,0,2004,12
"424",252.88,4,28.6,8.39,8.4,7.3,6,424,424,"2004/3/23",12,2.5,8.4,2004,12
"425",144.38,10.71,28.7,8.38,5.4,8.5,6,425,425,"2004/3/24",12,5,5.4,2004,12
"426",130.62,12.62,28.6,8.34,12,5.8,6,426,426,"2004/3/25",7.5,4,12,2004,12
"427",125.29,11.55,28.4,8.6,2.7,6.3,6,427,427,"2004/3/26",9.5,3,2.7,2004,12
"428",141.21,4.84,25.7,8.65,0,7.3,6,428,428,"2004/3/27",13,1.5,0,2004,12
"429",145.58,4.44,25.5,8.5,0,7.8,6,429,429,"2004/3/28",14,1.5,0,2004,13
"430",141.71,2.9,27,8.34,0.6,12.3,6,430,430,"2004/3/29",22.5,2,0.6,2004,13
"431",149.36,8.26,28.3,8.36,0,10.3,6,431,431,"2004/3/30",13,7.5,0,2004,13
"432",252.42,4.17,28.3,8.44,0,5.5,6,432,432,"2004/3/31",10.5,0.5,0,2004,13
"433",261.13,3.77,27.3,8.93,0,4.8,6,433,433,"2004/4/1",12,-2.5,0,2004,13
"434",265.25,3.04,28.4,9.45,0,6,6,434,434,"2004/4/2",14.5,-2.5,0,2004,13
"435",218.79,2.67,28.3,9.6,0,6.3,6,435,435,"2004/4/3",14.5,-2,0,2004,13
"436",278.5,6.49,28,9.65,0,6.3,1,436,436,"2004/4/4",13,-0.5,0,2004,14
"437",227.08,4.47,28,9.88,0,7.3,1,437,437,"2004/4/5",14.5,0,0,2004,14
"438",255,3.75,28,10.21,0.4,6.5,1,438,438,"2004/4/6",14,-1,0.4,2004,14
"439",153.58,4.32,28.3,10.24,0,9,1,439,439,"2004/4/7",15,3,0,2004,14
"440",260.92,4.75,28.4,10.35,0,8,1,440,440,"2004/4/8",16,0,0,2004,14
"441",263.12,3.07,28.6,10.52,0,9,1,441,441,"2004/4/9",18,0,0,2004,14
"442",259.33,2.63,28,10.72,0,10.3,1,442,442,"2004/4/10",19.5,1,0,2004,14
"443",217.42,2.57,28.4,10.78,0,10,2,443,443,"2004/4/11",18.5,1.5,0,2004,15
"444",138.83,4.42,28.2,10.78,0,9.5,2,444,444,"2004/4/12",15.5,3.5,0,2004,15
"445",164.17,4.33,28.9,10.65,3.8,7.8,2,445,445,"2004/4/13",13.5,2,3.8,2004,15
"446",248,3.66,28.4,10.49,4,9.3,2,446,446,"2004/4/14",11,7.5,4,2004,15
"447",167.46,4.04,28.8,10.65,2.6,8,2,447,447,"2004/4/15",11.5,4.5,2.6,2004,15
"448",184.46,4.9,28.6,10.76,8.4,8.5,2,448,448,"2004/4/16",11.5,5.5,8.4,2004,15
"449",157.75,4.19,29,10.6,2.4,5,2,449,449,"2004/4/17",10,0,2.4,2004,15
"450",203.5,4.9,29,10.53,10.6,7.5,4,450,450,"2004/4/18",12,3,10.6,2004,16
"451",136.45,11.42,28.9,10.45,3.8,8,4,451,451,"2004/4/19",13,3,3.8,2004,16
"452",142.17,8.97,28.9,10.38,10.6,8,4,452,452,"2004/4/20",12.5,3.5,10.6,2004,16
"453",241.54,4.18,28.8,10.34,0,11.8,4,453,453,"2004/4/21",17.5,6,0,2004,16
"454",226.12,4.57,25.1,10.34,0.5,9.3,4,454,454,"2004/4/22",16,2.5,0.5,2004,16
"455",195.08,8.83,28.8,10.72,0.4,10.8,4,455,455,"2004/4/23",14,7.5,0.4,2004,16
"456",292.42,5.03,28.8,11.56,0,8.8,4,456,456,"2004/4/24",13.5,4,0,2004,16
"457",251.87,3.12,26.9,12.07,0,9,4,457,457,"2004/4/25",17.5,0.5,0,2004,17
"458",241.52,2.5,26.6,11.91,0,12,4,458,458,"2004/4/26",21,3,0,2004,17
"459",298.88,9.88,27.1,11.68,1.4,10.8,4,459,459,"2004/4/27",13.5,8,1.4,2004,17
"460",311.75,8.97,26.8,11.71,0,11.5,4,460,460,"2004/4/28",20,3,0,2004,17
"461",251.42,4.49,27.9,12.84,0,10.5,4,461,461,"2004/4/29",19,2,0,2004,17
"462",250.29,2.25,28.5,12.85,0,12.8,4,462,462,"2004/4/30",22.5,3,0,2004,17
"463",220.5,2.75,28.1,13.02,1,14.3,4,463,463,"2004/5/1",22,6.5,1,2004,17
"464",197,3.41,28,13,0.8,13.8,3,464,464,"2004/5/2",19,8.5,0.8,2004,18
"465",162.88,5.4,28.4,12.86,2.7,12.3,3,465,465,"2004/5/3",15,9.5,2.7,2004,18
"466",165.29,5.63,28.3,12.64,1.5,11.8,3,466,466,"2004/5/4",16,7.5,1.5,2004,18
"467",237.92,3.87,28.9,12.54,0,11,3,467,467,"2004/5/5",16,6,0,2004,18
"468",257.54,3.32,28.9,12.44,0,10,3,468,468,"2004/5/6",18,2,0,2004,18
"469",221.71,3.58,28.8,12.52,0,10,3,469,469,"2004/5/7",16,4,0,2004,18
"470",167.46,3.37,28.9,12.52,0,11,3,470,470,"2004/5/8",19,3,0,2004,18
"471",240,4.04,28.8,12.81,2.4,12.5,4,471,471,"2004/5/9",19.5,5.5,2.4,2004,19
"472",323.83,7.2,29.1,13.33,0.2,11.8,4,472,472,"2004/5/10",15,8.5,0.2,2004,19
"473",303.7,7.07,28.4,13.29,0,12.3,4,473,473,"2004/5/11",20.5,4,0,2004,19
"474",243.71,3.87,29.7,13.45,0,11.3,4,474,474,"2004/5/12",19,3.5,0,2004,19
"475",165.5,4.46,29.7,13.65,0,11.8,4,475,475,"2004/5/13",19.5,4,0,2004,19
"476",232,3.62,28.6,13.86,0,13,4,476,476,"2004/5/14",21.5,4.5,0,2004,19
"477",238.33,4.66,28.6,13.87,0.2,11.5,4,477,477,"2004/5/15",17,6,0.2,2004,19
"478",273.45,4.52,28.3,14.18,0,13.3,2,478,478,"2004/5/16",19,7.5,0,2004,20
"479",260.83,4.69,28.4,14.99,0,13.3,2,479,479,"2004/5/17",21.5,5,0,2004,20
"480",316.25,7.37,28,14.73,0,14.8,2,480,480,"2004/5/18",23.5,6,0,2004,20
"481",262.71,5.26,28.2,14.82,0,12.8,2,481,481,"2004/5/19",18,7.5,0,2004,20
"482",212.08,3.36,28.1,14.96,0,13.5,2,482,482,"2004/5/20",20.5,6.5,0,2004,20
"483",189.88,5,29,14.77,0.4,13,2,483,483,"2004/5/21",18,8,0.4,2004,20
"484",280.25,7.85,28.5,14.33,0,15.8,2,484,484,"2004/5/22",20,11.5,0,2004,20
"485",290.04,6.42,28.1,15.18,0,12.8,3,485,485,"2004/5/23",22,3.5,0,2004,21
"486",237.67,4.1,29.3,15.43,0,14.3,3,486,486,"2004/5/24",24.5,4,0,2004,21
"487",263.88,6.5,29.7,15.43,3.4,13,3,487,487,"2004/5/25",17,9,3.4,2004,21
"488",208.22,5.59,28.3,15.48,0,14.8,3,488,488,"2004/5/26",19,10.5,0,2004,21
"489",162.04,8.32,28.4,15.37,2.7,12.5,3,489,489,"2004/5/27",14,11,2.7,2004,21
"490",252,4.25,29.5,15.5,0.2,10.8,3,490,490,"2004/5/28",15.5,6,0.2,2004,21
"491",218.12,6,28.8,15.49,0,13,3,491,491,"2004/5/29",16,10,0,2004,21
"492",159.83,6.65,29.1,14.96,0,13.5,3,492,492,"2004/5/30",18.5,8.5,0,2004,22
"493",227.58,4.91,28.1,14.81,0,13.3,3,493,493,"2004/5/31",17.5,9,0,2004,22
"494",146.5,8.1,28.9,15.08,3.8,11.5,3,494,494,"2004/6/1",16,7,3.8,2004,22
"495",278.33,5.1,28.4,15.15,0,13.3,3,495,495,"2004/6/2",19.5,7,0,2004,22
"496",278.75,3.92,28.1,15.12,0,14.3,3,496,496,"2004/6/3",24.5,4,0,2004,22
"497",169.79,4,28.7,15.06,0,14,3,497,497,"2004/6/4",21,7,0,2004,22
"498",143.29,8.07,28.5,15.17,0,17.8,3,498,498,"2004/6/5",NA,11,0,2004,22
"499",164.5,5.33,28.7,14.72,3.7,11.5,3,499,499,"2004/6/6",NA,NA,3.7,2004,23
"500",249.54,5.1,28.5,14.79,0,14.5,3,500,500,"2004/6/7",23,6,0,2004,23
"501",264.71,5.8,28.2,14.79,0,19,3,501,501,"2004/6/8",30,8,0,2004,23
"502",326.12,8.83,28.3,14.92,0,16.5,3,502,502,"2004/6/9",25,8,0,2004,23
"503",329.67,7.94,26.6,14.99,0,16.8,3,503,503,"2004/6/10",20.5,13,0,2004,23
"504",258.75,6.1,26.2,14.37,0,14.3,3,504,504,"2004/6/11",18,10.5,0,2004,23
"505",142.91,9.57,26.9,14.12,6.2,13.8,3,505,505,"2004/6/12",16.5,11,6.2,2004,23
"506",155.67,9.9,28.8,14.01,0,15.5,2,506,506,"2004/6/13",NA,NA,0,2004,24
"507",167.38,4.02,29.3,14.88,0,12.5,2,507,507,"2004/6/14",18,7,0,2004,24
"508",268.33,4.5,26.9,15.82,0,13.8,2,508,508,"2004/6/15",23.5,4,0,2004,24
"509",272.52,4.47,26.6,15.93,0,18.3,2,509,509,"2004/6/16",28.5,8,0,2004,24
"510",303.88,4.8,24.7,15.9,0,20.3,2,510,510,"2004/6/17",31.5,9,0,2004,24
"511",298.33,4.68,25.6,15.96,0,16.3,2,511,511,"2004/6/18",32,NA,0,2004,24
"512",240.58,4.26,26.3,17.05,0,17.7,2,512,512,"2004/6/19",32,NA,0,2004,24
"513",189.12,3.06,25.8,17.65,0,18,1,513,513,"2004/6/20",NA,13,0,2004,25
"514",183.3,2.11,26.3,18.03,0,19.5,1,514,514,"2004/6/21",28.5,10.5,0,2004,25
"515",252.88,3.39,26.4,17.97,0,20.5,1,515,515,"2004/6/22",29,12,0,2004,25
"516",158.54,3.55,26.7,18.18,0,17.5,1,516,516,"2004/6/23",23,12,0,2004,25
"517",212.5,4.51,26.7,17.96,0,18.3,1,517,517,"2004/6/24",22.5,14,0,2004,25
"518",144.22,6.66,28.6,17.44,0,17.8,1,518,518,"2004/6/25",21.5,14,0,2004,25
"519",135.88,4.9,28.3,17.31,0,18.5,1,519,519,"2004/6/26",NA,10,0,2004,25
"520",276,4.55,26.9,17.3,0,18,3,520,520,"2004/6/27",22.5,NA,0,2004,26
"521",322.33,6.92,27.2,17.3,0,16.3,3,521,521,"2004/6/28",24,8.5,0,2004,26
"522",316.96,6.83,26.1,17.48,0,16.3,3,522,522,"2004/6/29",24.5,8,0,2004,26
"523",319.42,5.62,26.6,17.66,0,17,3,523,523,"2004/6/30",25,9,0,2004,26
"524",243.58,5.05,26.9,17.68,0,17.3,3,524,524,"2004/7/1",NA,NA,0,2004,26
"525",143.29,6.54,28.1,17.23,0,20.3,3,525,525,"2004/7/2",NA,NA,0,2004,26
"526",238.79,4.12,27.4,17.31,0,17,3,526,526,"2004/7/3",NA,10,0,2004,26
"527",264.04,5.18,27.5,17.11,0,18.5,2,527,527,"2004/7/4",25.5,NA,0,2004,27
"528",244.88,3.56,27.6,17.11,3.4,18,2,528,528,"2004/7/5",24,NA,3.4,2004,27
"529",193.05,5.45,28.2,16.96,2,19,2,529,529,"2004/7/6",22,16,2,2004,27
"530",328.12,11.27,28.4,16.95,0,15.5,2,530,530,"2004/7/7",22,9,0,2004,27
